x y_gt y_pr
1.000000000000000000e+00 0.000000000000000000e+00 -2.752857078576476102e-21
1.037534999999999874e+00 1.393999999999999840e-03 2.849649150253645569e-03
1.043638000000000066e+00 1.527999999999999844e-03 3.659666452361330473e-03
1.054263999999999868e+00 2.011999999999999900e-03 5.286313867952845830e-03
1.059431999999999929e+00 2.128999999999999816e-03 6.228129811019278428e-03
1.081167999999999907e+00 3.965999999999999907e-03 1.116013351098110729e-02
1.097388000000000030e+00 6.184000000000000261e-03 1.574601076562392662e-02
1.097439999999999971e+00 6.939999999999999121e-03 1.584543907769741036e-02
1.112087000000000048e+00 8.906000000000000721e-03 2.048985825365585989e-02
1.119574999999999987e+00 1.142999999999999919e-02 2.339585135055268286e-02
1.143044999999999867e+00 2.195700000000000082e-02 3.414615579729576161e-02
1.151988000000000012e+00 2.654000000000000109e-02 3.909423443409733301e-02
1.156528000000000000e+00 2.780099999999999932e-02 4.151832664606260048e-02
1.161874000000000073e+00 2.917100000000000248e-02 4.452688095203276297e-02
1.177151000000000058e+00 3.401799999999999963e-02 5.544473968974122924e-02
1.181160999999999905e+00 3.604599999999999471e-02 5.820643453972448866e-02
